bay_id,st_marker_id,status,location,lat,lon
3515,6672N,Present,"(-37.80865880458556, 144.95837673606894)",-37.80865880458556,144.95837673606894
3473,6533S,Unoccupied,"(-37.807880451615574, 144.961749337884)",-37.807880451615574,144.961749337884
3477,6542N,Unoccupied,"(-37.807838164289805, 144.96120669237962)",-37.807838164289805,144.96120669237962
4562,8003W,Present,"(-37.83012547691007, 144.96920445765198)",-37.83012547691007,144.96920445765198
4563,8004E,Present,"(-37.83010346834948, 144.96931437890885)",-37.83010346834948,144.96931437890885
3471,6525S,Present,"(-37.80784257271553, 144.96188044814195)",-37.80784257271553,144.96188044814195
4565,8006E,Present,"(-37.830048992909525, 144.9692888858422)",-37.830048992909525,144.9692888858422
4692,8638E,Present,"(-37.82565374385614, 144.96257533947116)",-37.82565374385614,144.96257533947116
4694,8640E,Present,"(-37.82563439796232, 144.96259843892904)",-37.82563439796232,144.96259843892904
4887,9308N,Present,"(-37.82916917565997, 144.96924263891702)",-37.82916917565997,144.96924263891702
1161,C1266,Unoccupied,"(-37.81167740384007, 144.95918176525274)",-37.81167740384007,144.95918176525274
6115,C13556,Unoccupied,"(-37.81936103308774, 144.94544132790173)",-37.81936103308774,144.94544132790173
1108,C1132,Unoccupied,"(-37.81442543736077, 144.96043539605148)",-37.81442543736077,144.96043539605148
1126,C1168,Unoccupied,"(-37.813612224214225, 144.96006313613353)",-37.813612224214225,144.96006313613353
3894,C5700,Present,"(-37.8061403466223, 144.95510289667212)",-37.8061403466223,144.95510289667212
5812,12552N,Unoccupied,"(-37.8158055554524, 144.98088079634482)",-37.8158055554524,144.98088079634482
2491,C2914,Present,"(-37.81236140651383, 144.9619399429803)",-37.81236140651383,144.9619399429803
5811,12550N,Unoccupied,"(-37.8157981762547, 144.98081365967374)",-37.8157981762547,144.98081365967374
3923,C5762,Present,"(-37.804624341020585, 144.9553703687372)",-37.804624341020585,144.9553703687372
4183,C6636,Present,"(-37.80849716973863, 144.95928147553542)",-37.80849716973863,144.95928147553542
748,C232,Present,"(-37.81555296394954, 144.97216936197606)",-37.81555296394954,144.97216936197606
6414,13664E,Unoccupied,"(-37.81975063255024, 144.94533999410942)",-37.81975063255024,144.94533999410942
2412,C2646,Unoccupied,"(-37.80958476531086, 144.9714711810567)",-37.80958476531086,144.9714711810567
2035,3498N,Present,"(-37.81256855822596, 144.95737242768377)",-37.81256855822596,144.95737242768377
2230,3914N,Unoccupied,"(-37.81204931667072, 144.95514235268453)",-37.81204931667072,144.95514235268453
3064,5186E,Unoccupied,"(-37.81111058897861, 144.9574669362612)",-37.81111058897861,144.9574669362612
1104,C1124,Present,"(-37.81454637238771, 144.96049093434277)",-37.81454637238771,144.96049093434277
2430,C2704,Present,"(-37.809820842763195, 144.970664771438)",-37.809820842763195,144.970664771438
6445,13580E,Present,"(-37.82032363080728, 144.94292942776153)",-37.82032363080728,144.94292942776153
2022,3468N,Unoccupied,"(-37.81214763017614, 144.95882591652264)",-37.81214763017614,144.95882591652264
2429,C2700,Unoccupied,"(-37.809801075245375, 144.9707321999117)",-37.809801075245375,144.9707321999117
1106,C1128,Unoccupied,"(-37.81447198507954, 144.96045681691243)",-37.81447198507954,144.96045681691243
6063,13048N,Present,"(-37.82106378486651, 144.94346265553844)",-37.82106378486651,144.94346265553844
2441,C2748,Unoccupied,"(-37.80995805894245, 144.9701960477561)",-37.80995805894245,144.9701960477561
1124,C1164,Unoccupied,"(-37.813660363724736, 144.96008499890988)",-37.813660363724736,144.96008499890988
6022,13043S,Unoccupied,"(-37.821263419985186, 144.94687494394023)",-37.821263419985186,144.94687494394023
2194,3867S,Unoccupied,"(-37.811480442969746, 144.95761667332835)",-37.811480442969746,144.95761667332835
4989,9421S,Present,"(-37.83011007610665, 144.96643217723204)",-37.83011007610665,144.96643217723204
2560,C3110,Unoccupied,"(-37.813456392835434, 144.9582376057698)",-37.813456392835434,144.9582376057698
1965,3345S,Unoccupied,"(-37.80901272344411, 144.9697064638823)",-37.80901272344411,144.9697064638823
2537,C3030,Present,"(-37.81321426759627, 144.95906727184024)",-37.81321426759627,144.95906727184024
5862,C9150,Present,"(-37.79843097783437, 144.96501800911716)",-37.79843097783437,144.96501800911716
706,452E,Present,"(-37.81160327596729, 144.97047105211334)",-37.81160327596729,144.97047105211334
848,C642,Unoccupied,"(-37.80843531741223, 144.96889604282444)",-37.80843531741223,144.96889604282444
6082,13229S,Unoccupied,"(-37.81944175612647, 144.94547776595763)",-37.81944175612647,144.94547776595763
2483,C2864,Unoccupied,"(-37.81066598933144, 144.96776595758183)",-37.81066598933144,144.96776595758183
1859,2590N,Unoccupied,"(-37.81475840204577, 144.95746017643143)",-37.81475840204577,144.95746017643143
1872,2605S,Unoccupied,"(-37.814956244476505, 144.9569599167776)",-37.814956244476505,144.9569599167776
6110,C13536,Present,"(-37.819307710652055, 144.94562616376516)",-37.819307710652055,144.94562616376516
3828,C5524,Unoccupied,"(-37.80679216256973, 144.95413973020337)",-37.80679216256973,144.95413973020337
5535,12003W,Unoccupied,"(-37.81360134858862, 144.9828915144626)",-37.81360134858862,144.9828915144626
2321,2884N,Unoccupied,"(-37.81086765834064, 144.96676222197016)",-37.81086765834064,144.96676222197016
6389,13641W,Unoccupied,"(-37.81996243486995, 144.94428899999997)",-37.81996243486995,144.94428899999997
843,C628,Unoccupied,"(-37.80859358545933, 144.96896885535563)",-37.80859358545933,144.96896885535563
1122,C1160,Unoccupied,"(-37.81370571562784, 144.96010554578444)",-37.81370571562784,144.96010554578444
5898,C9032,Present,"(-37.80288266019555, 144.9671225621583)",-37.80288266019555,144.9671225621583
6586,13781W,Present,"(-37.81333339381702, 144.94080196815696)",-37.81333339381702,144.94080196815696
675,253W,Unoccupied,"(-37.815446336010666, 144.97199859998392)",-37.815446336010666,144.97199859998392
6647,13622E,Present,"(-37.81942211605225, 144.943629462373)",-37.81942211605225,144.943629462373
3347,6031S,Present,"(-37.810496024837576, 144.95678270598654)",-37.810496024837576,144.95678270598654
1133,C1186,Present,"(-37.81340380882578, 144.9599688393352)",-37.81340380882578,144.9599688393352
5159,C1119,Unoccupied,"(-37.81541937767254, 144.96089129854766)",-37.81541937767254,144.96089129854766
1137,C1206,Unoccupied,"(-37.81257998170153, 144.95959176751637)",-37.81257998170153,144.95959176751637
659,C180,Present,"(-37.80818624357095, 144.97158122019766)",-37.80818624357095,144.97158122019766
637,98E,Unoccupied,"(-37.8087483274348, 144.97196222823982)",-37.8087483274348,144.97196222823982
4879,9296N,Present,"(-37.82908914685031, 144.96950626699916)",-37.82908914685031,144.96950626699916
3765,C4874,Present,"(-37.80853943555114, 144.95780820347613)",-37.80853943555114,144.95780820347613
6388,13639W,Unoccupied,"(-37.8200185010147, 144.94431284676216)",-37.8200185010147,144.94431284676216
1014,964E,Present,"(-37.81174234412636, 144.96211215811067)",-37.81174234412636,144.96211215811067
1739,2346N,Present,"(-37.81184467501937, 144.9710986750343)",-37.81184467501937,144.9710986750343
4797,9112N,Present,"(-37.83003767972695, 144.97056219002357)",-37.83003767972695,144.97056219002357
1655,2145S,Present,"(-37.81281992719015, 144.97189043549093)",-37.81281992719015,144.97189043549093
2293,2698N,Unoccupied,"(-37.8097954534028, 144.97041322072164)",-37.8097954534028,144.97041322072164
4054,C6146,Unoccupied,"(-37.804202334724, 144.95243181122913)",-37.804202334724,144.95243181122913
3304,5988N,Unoccupied,"(-37.809687536092035, 144.95913984200098)",-37.809687536092035,144.95913984200098
2727,4371W,Unoccupied,"(-37.80972555779269, 144.96097885944397)",-37.80972555779269,144.96097885944397
2325,2893S,Present,"(-37.8111698947865, 144.96637794247437)",-37.8111698947865,144.96637794247437
2911,4882E,Present,"(-37.80837065975244, 144.95801572507727)",-37.80837065975244,144.95801572507727
4224,C6752,Present,"(-37.80937705373796, 144.9570585286176)",-37.80937705373796,144.9570585286176
4241,C6808,Present,"(-37.80933104261348, 144.95665070107253)",-37.80933104261348,144.95665070107253
4705,8651W,Present,"(-37.82556051598317, 144.96248921246035)",-37.82556051598317,144.96248921246035
5761,12439S,Unoccupied,"(-37.81193637715751, 144.97561571940406)",-37.81193637715751,144.97561571940406
6024,13059S,Unoccupied,"(-37.8214674697042, 144.94614076926644)",-37.8214674697042,144.94614076926644
5650,12295S,Unoccupied,"(-37.80979975860717, 144.9773145450211)",-37.80979975860717,144.9773145450211
1030,1200E,Unoccupied,"(-37.813170938622065, 144.95998902717218)",-37.813170938622065,144.95998902717218
731,610E,Present,"(-37.80863968041447, 144.96911287449018)",-37.80863968041447,144.96911287449018
2738,4559W,Present,"(-37.808672063093056, 144.96608250191568)",-37.808672063093056,144.96608250191568
1320,1331W,Present,"(-37.815403954828675, 144.95795400682582)",-37.815403954828675,144.95795400682582
6168,13226N,Present,"(-37.81880282990325, 144.947031923827)",-37.81880282990325,144.947031923827
5442,11836E,Present,"(-37.8131171306325, 144.9778890301034)",-37.8131171306325,144.9778890301034
588,29W,Present,"(-37.81412716443674, 144.97422331460206)",-37.81412716443674,144.97422331460206
2930,4909W,Present,"(-37.80813753358945, 144.95776747376127)",-37.80813753358945,144.95776747376127
3043,5146E,Present,"(-37.80290517643047, 144.95702786120535)",-37.80290517643047,144.95702786120535
3908,C5730,Present,"(-37.80515266598496, 144.95527540106525)",-37.80515266598496,144.95527540106525
6210,13282N,Unoccupied,"(-37.814783968489095, 144.94546814217716)",-37.814783968489095,144.94546814217716
5495,11923W,Unoccupied,"(-37.81577767382841, 144.9825200591534)",-37.81577767382841,144.9825200591534
5619,12262N,Unoccupied,"(-37.8095430309791, 144.97628931343422)",-37.8095430309791,144.97628931343422
6567,13796E,Unoccupied,"(-37.8123321310828, 144.93868744245725)",-37.8123321310828,144.93868744245725
1109,C1134,Unoccupied,"(-37.814400894214025, 144.96042410149624)",-37.814400894214025,144.96042410149624
4250,C6832,Unoccupied,"(-37.80934732253807, 144.9556472770944)",-37.80934732253807,144.9556472770944
678,285W,Present,"(-37.81485585481549, 144.97172733722948)",-37.81485585481549,144.97172733722948
1123,C1162,Present,"(-37.813683470397, 144.96009546501756)",-37.813683470397,144.96009546501756
1731,2338N,Unoccupied,"(-37.8117490493211, 144.97142370824756)",-37.8117490493211,144.97142370824756
1734,2341S,Present,"(-37.81192267778116, 144.971384445823)",-37.81192267778116,144.971384445823
754,C256,Unoccupied,"(-37.81533487842363, 144.97206877950464)",-37.81533487842363,144.97206877950464
1139,C1210,Unoccupied,"(-37.812508888580744, 144.95955935190364)",-37.812508888580744,144.95955935190364
3492,6576N,Unoccupied,"(-37.80822296352681, 144.95988658695813)",-37.80822296352681,144.95988658695813
5562,12057W,Present,"(-37.812153179855024, 144.9831362214569)",-37.812153179855024,144.9831362214569
2540,C3042,Unoccupied,"(-37.81324046425729, 144.95897758428887)",-37.81324046425729,144.95897758428887
3758,C4828,Unoccupied,"(-37.81061157978303, 144.95869809167482)",-37.81061157978303,144.95869809167482
4180,C6628,Present,"(-37.80844275440215, 144.9594691475015)",-37.80844275440215,144.9594691475015
4179,C6624,Present,"(-37.80843433376236, 144.95949821590762)",-37.80843433376236,144.95949821590762
809,C492,Present,"(-37.81073242980718, 144.96995015332328)",-37.81073242980718,144.96995015332328
2501,C2934,Unoccupied,"(-37.81249994562861, 144.9614667230229)",-37.81249994562861,144.9614667230229
5546,12025W,Unoccupied,"(-37.813032957667545, 144.98298944856776)",-37.813032957667545,144.98298944856776
2657,10162E,Present,"(-37.80459147449535, 144.9494476362235)",-37.80459147449535,144.9494476362235
583,16E,Unoccupied,"(-37.81458368292173, 144.9746548650308)",-37.81458368292173,144.9746548650308
4202,C6690,Present,"(-37.80875387217788, 144.9583956929061)",-37.80875387217788,144.9583956929061
1326,1342E,Unoccupied,"(-37.81490864254657, 144.95798089903872)",-37.81490864254657,144.95798089903872
6079,13223S,Present,"(-37.81893005780779, 144.94726743053184)",-37.81893005780779,144.94726743053184
1322,1335W,Present,"(-37.81530238967326, 144.95790740473393)",-37.81530238967326,144.95790740473393
874,770E,Present,"(-37.81246042749984, 144.96806467179186)",-37.81246042749984,144.96806467179186
730,606E,Unoccupied,"(-37.80869305126848, 144.96913725924838)",-37.80869305126848,144.96913725924838
2369,3107S,Unoccupied,"(-37.813676171706476, 144.95779890388235)",-37.813676171706476,144.95779890388235
1341,1360E,Unoccupied,"(-37.814017909955155, 144.95757289953343)",-37.814017909955155,144.95757289953343
1351,1373W,Unoccupied,"(-37.81254301137998, 144.95665167347778)",-37.81254301137998,144.95665167347778
611,67W,Present,"(-37.81016282700452, 144.9723667475378)",-37.81016282700452,144.9723667475378
4020,C6078,Unoccupied,"(-37.80511895740059, 144.952268958752)",-37.80511895740059,144.952268958752
956,C826,Unoccupied,"(-37.811210911027, 144.9673683886752)",-37.811210911027,144.9673683886752
758,C272,Unoccupied,"(-37.81524344883161, 144.97202679261656)",-37.81524344883161,144.97202679261656
6145,C13684,Unoccupied,"(-37.81997970286915, 144.94329845538346)",-37.81997970286915,144.94329845538346
2532,C3010,Present,"(-37.81317058781676, 144.95921681700628)",-37.81317058781676,144.95921681700628
1284,4476E,Unoccupied,"(-37.81293227279018, 144.95426076235793)",-37.81293227279018,144.95426076235793
1967,3348N,Present,"(-37.80898839576036, 144.96960964307272)",-37.80898839576036,144.96960964307272
6646,13620E,Unoccupied,"(-37.81947439799323, 144.9436534493484)",-37.81947439799323,144.9436534493484
6230,13338E,Unoccupied,"(-37.81656995849221, 144.94574435862592)",-37.81656995849221,144.94574435862592
6710,669W,Unoccupied,"(-37.8143604445821, 144.96869004551144)",-37.8143604445821,144.96869004551144
6401,13655W,Present,"(-37.820246968382335, 144.94537479790733)",-37.820246968382335,144.94537479790733
4083,C6280,Present,"(-37.80504309612259, 144.9507772992846)",-37.80504309612259,144.9507772992846
1342,1362E,Unoccupied,"(-37.81396320156176, 144.9575477981311)",-37.81396320156176,144.9575477981311
6159,13208N,Present,"(-37.81863445487608, 144.9476123470755)",-37.81863445487608,144.9476123470755
823,C548,Present,"(-37.80957987787612, 144.9694220629037)",-37.80957987787612,144.9694220629037
6103,C13508,Present,"(-37.81923720387667, 144.94587058764475)",-37.81923720387667,144.94587058764475
1388,1561W,Present,"(-37.814642969188284, 144.95199176687095)",-37.814642969188284,144.95199176687095
807,C484,Unoccupied,"(-37.810782923439106, 144.96997298669012)",-37.810782923439106,144.96997298669012
742,C208,Present,"(-37.81575043744711, 144.972260682858)",-37.81575043744711,144.972260682858
4826,9216N,Present,"(-37.83122603887038, 144.96651738447056)",-37.83122603887038,144.96651738447056
2378,3190N,Unoccupied,"(-37.813939488278585, 144.9561942710551)",-37.813939488278585,144.9561942710551
2375,3170N,Present,"(-37.81386916035356, 144.95644019253362)",-37.81386916035356,144.95644019253362
682,330E,Present,"(-37.81443886055087, 144.97177926652813)",-37.81443886055087,144.97177926652813
4088,C6296,Present,"(-37.804813638660896, 144.95081790039853)",-37.804813638660896,144.95081790039853
947,C794,Unoccupied,"(-37.81147461774785, 144.96748890026228)",-37.81147461774785,144.96748890026228
646,C128,Unoccupied,"(-37.808731037907165, 144.97183186905716)",-37.808731037907165,144.97183186905716
5892,C9008,Unoccupied,"(-37.80285872182182, 144.9669047620368)",-37.80285872182182,144.9669047620368
2352,3029S,Present,"(-37.81335965856133, 144.95889570156393)",-37.81335965856133,144.95889570156393
2261,3958N,Unoccupied,"(-37.81261218163016, 144.9531462947322)",-37.81261218163016,144.9531462947322
2251,3944N,Unoccupied,"(-37.812321764801254, 144.95417995459024)",-37.812321764801254,144.95417995459024
5891,C9004,Present,"(-37.80285527241979, 144.9668733826557)",-37.80285527241979,144.9668733826557
829,C572,Unoccupied,"(-37.80933865127291, 144.96931115070436)",-37.80933865127291,144.96931115070436
3495,6588N,Present,"(-37.80827825641215, 144.95969519418622)",-37.80827825641215,144.95969519418622
2533,C3014,Present,"(-37.81317933978365, 144.95918685381884)",-37.81317933978365,144.95918685381884
4716,8664E,Present,"(-37.825400224595256, 144.96287563867827)",-37.825400224595256,144.96287563867827
2072,3566N,Present,"(-37.813714009179364, 144.95335487132706)",-37.813714009179364,144.95335487132706
5494,11921W,Unoccupied,"(-37.81583101272916, 144.98251129119456)",-37.81583101272916,144.98251129119456
